month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2022-08,Utah,12438,62635,5251,4268,632,0,0,2,4,1,233,195,0,226,34,43,0,0,0,0,0,0,0,0,85962
2022-08,Vermont,0,0,1595,1567,119,83,2,1,2,0,7,11,1,5,0,0,0,0,2,6,0,0,0,0,3401
2022-08,Virgin Islands,263,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,312
2022-08,Virginia,388,189,23927,14134,3586,0,0,0,0,0,0,0,0,473,91,2,0,0,0,0,0,0,0,0,42790
2022-08,Washington,17390,330,16573,10248,3576,93,16,1,4,6,281,436,30,633,111,16,0,0,434,334,179,1,2,1,50695
2022-08,West Virginia,2509,219,4730,4762,306,352,0,1,1,0,751,576,1,23,0,2,0,0,6,1,1,0,0,0,14241
2022-08,Wisconsin,16577,897,17139,13028,1080,76,0,0,0,1,143,129,14,160,35,0,0,0,0,3,0,0,0,0,49282
2022-08,Wyoming,239,21,2325,2137,208,127,0,0,0,0,167,139,1,38,10,0,0,0,3,2,1,0,0,0,5418
2022-07,Alabama,18043,313,18732,11235,1411,1045,0,4,3,0,2498,893,15,48,0,0,0,0,43,15,8,0,1,0,54307
2022-07,Alaska,107,59,3200,2486,314,214,0,1,0,0,122,84,1,27,14,0,0,0,1,2,0,0,0,0,6632
2022-07,Arizona,7730,1568,19301,8868,1998,1228,0,13,3,1,1195,346,8,142,14,0,0,0,10,8,1,0,0,0,42434
2022-07,Arkansas,2210,367,6626,4388,478,371,7,5,4,2,1132,781,1,0,0,0,0,0,10,10,2,1,0,0,16395
2022-07,California,22621,12734,41159,23489,6090,0,0,1,0,0,543,377,21,1160,769,94,0,0,7914,3261,651,33,15,0,120932
2022-07,Colorado,6833,15,18940,11365,1789,1766,0,0,0,0,0,0,0,310,53,0,0,0,0,0,0,0,0,0,41071
2022-07,Connecticut,7905,652,4688,1358,986,0,2,0,0,0,0,0,0,0,0,0,0,0,1292,339,233,0,0,0,17455
2022-07,Delaware,440,0,2023,886,83,72,0,0,1,0,20,6,0,53,0,0,0,0,42,13,0,0,0,0,3639
2022-07,District of Columbia,856,0,379,12,0,7,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,0,0,0,1273
2022-07,Florida,22162,0,61996,21087,5289,3155,0,10,4,0,3638,887,10,1326,100,1,0,0,316,210,72,42,20,3,120328
2022-07,Georgia,10149,0,19307,7697,928,812,0,16,8,0,1973,715,13,51,1,0,0,0,19,3,4,0,0,0,41696
2022-07,Guam,0,0,185,97,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303
2022-07,Hawaii,1827,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1834
2022-07,Idaho,6245,22,5819,4576,684,353,0,1,2,0,329,239,1,77,7,0,0,0,7,8,2,0,1,0,18373
2022-07,Illinois,295349,0,20758,9843,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327083
2022-07,Indiana,386,42297,25699,10652,1683,1023,4,3,2,0,847,298,12,47,2,0,0,0,30,11,2,1,0,0,82999
2022-07,Iowa,3041,4563,2594,2292,125,80,5,0,0,0,34,23,0,48,5,0,0,0,2,6,1,0,0,0,12819
2022-07,Kansas,1124,356,6433,4363,652,395,0,3,1,0,494,219,4,67,11,0,0,0,7,2,1,0,2,0,14134
2022-07,Kentucky,630,303698,10184,6714,642,639,0,11,10,0,1636,854,2,24,2,0,0,0,19,18,1,0,0,0,325084
2022-07,Louisiana,1737,182,12568,6411,1028,703,0,7,5,0,924,490,6,0,0,0,0,0,8,10,1,0,1,0,24081
2022-07,Maine,595,4,3976,3326,389,236,1,0,0,0,88,61,0,20,10,1,0,0,6,5,1,0,0,0,8719
2022-07,Mariana Islands,0,0,7,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2022-07,Maryland,6252,24,9712,5211,120,7,0,0,0,0,86,69,2,84,33,4,0,0,0,17,2,0,2,0,21625
2022-07,Massachusetts,9998,0,5032,2542,1167,249,1,0,0,0,10,8,4,1,0,0,0,0,17,17,7,1,0,0,19054
2022-07,Michigan,16243,5356,20700,12962,1895,781,1,0,0,1,34,172,3,70,16,0,0,0,14,9,0,1,1,0,58259
2022-07,Minnesota,11428,34008,10166,8655,1004,539,0,0,4,0,205,183,2,70,12,1,0,0,20,16,0,0,1,0,66314
2022-07,Mississippi,2310,0,8178,4903,481,430,0,3,9,0,1593,720,5,25,0,1,0,0,5,0,2,0,2,0,18667
2022-07,Missouri,1078,96,19786,12698,2091,1244,1,13,5,1,1338,646,10,301,43,2,0,0,36,39,10,0,4,0,39442
2022-07,Montana,832,2,4333,3870,357,297,12,1,3,1,388,410,3,39,4,0,0,0,6,7,1,0,2,0,10568
2022-07,Nebraska,3125,116,130,1397,19,4,0,0,0,0,7,25,0,17,7,0,0,0,0,2,0,0,0,0,4849
2022-07,Nevada,3194,0,5284,2221,409,340,0,1,0,0,188,42,1,0,1,0,0,0,315,117,16,1,0,0,12130
2022-07,New Hampshire,865,0,5940,3031,408,1,16,0,5,0,0,1,0,136,14,1,0,0,0,0,0,0,0,0,10418
2022-07,New Jersey,0,0,9460,3963,926,0,0,0,0,0,0,0,0,0,0,0,0,0,82,49,6,0,2,0,14488
2022-07,New Mexico,683,0,6740,3797,620,363,0,7,5,0,408,259,2,26,0,0,0,0,79,34,2,1,1,0,13027
2022-07,New York,4005,3469,10691,14983,3286,470,0,0,2,1,45,42,8,52,59,3,0,2,282,281,49,5,8,0,37743
2022-07,North Carolina,25762,92,1928,11528,1229,228,0,6,7,0,1747,1090,10,725,130,15,3,0,0,4,6,1,2,0,44513
2022-07,North Dakota,977,4,1840,2386,180,94,0,0,0,0,52,60,1,11,2,4,0,0,3,3,0,0,0,0,5617
2022-07,Ohio,5680,419,25780,12538,1537,1126,0,13,2,0,1257,431,7,184,65,6,0,0,8,9,3,0,1,0,49066
2022-07,Oklahoma,2941,1,12381,7220,1429,831,0,26,12,1,1794,938,11,206,0,1,0,0,22,24,8,1,2,0,27849
2022-07,Oregon,5627,325,15740,8659,0,17,7,0,0,0,0,0,0,195,44,0,0,0,0,0,0,0,0,0,30614
2022-07,Pennsylvania,31640,0,42923,18194,40,0,357,0,0,0,0,0,0,707,100,0,0,0,0,0,0,0,0,0,93961
2022-07,Puerto Rico,0,0,4631,333,49,49,0,0,1,0,39,5,0,0,0,0,0,0,834,48,1,3,0,0,5993
2022-07,Rhode Island,0,0,1069,579,80,162,0,0,0,0,4,0,0,18,7,5,0,0,11,4,1,0,0,0,1940
2022-07,South Carolina,10255,414,10964,5364,837,512,1,2,1,3,877,330,3,227,14,38,0,0,16,6,2,0,0,0,29866
2022-07,South Dakota,1054,9,2175,2375,196,125,0,1,0,0,143,122,0,8,0,0,0,0,14,9,5,0,0,0,6236
2022-07,Tennessee,18356,99,28300,14569,1971,0,2,0,0,0,1,1,0,144,7,3,0,0,0,0,0,0,0,0,63453
2022-07,Texas,29812,0,60260,27696,4489,3248,14,57,21,3,7354,2555,64,137,10,0,0,0,76,41,12,3,2,0,135854
2022-07,Utah,10390,64702,5319,4111,696,0,0,6,3,0,220,189,1,201,37,34,0,0,0,0,0,0,0,0,85909
2022-07,Vermont,0,0,1668,1410,127,105,1,0,0,0,9,6,1,0,0,0,0,0,3,3,0,0,0,0,3333
2022-07,Virgin Islands,119,0,61,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,189
2022-07,Virginia,367,166,25758,13491,3582,0,0,0,0,0,0,0,0,499,95,1,0,0,0,0,0,0,0,0,43959
2022-07,Washington,16305,225,22666,11347,3871,83,6,1,6,5,294,461,25,509,80,19,0,0,343,319,152,0,3,1,56721
2022-07,West Virginia,2009,94,5109,4504,308,373,0,3,0,0,758,556,2,14,0,0,0,0,1,10,2,0,0,0,13743
2022-07,Wisconsin,16179,681,16943,10414,1123,51,0,0,0,3,181,117,14,167,33,5,0,0,0,5,0,0,0,0,45916
2022-07,Wyoming,393,34,2167,1990,200,124,0,2,2,0,149,126,0,23,4,0,0,0,3,5,0,0,1,0,5223
2022-06,Alabama,19380,389,20615,12473,1670,1168,0,17,6,0,2307,902,19,40,0,0,0,0,26,29,8,0,0,0,59049
2022-06,Alaska,225,13,3265,2451,355,223,0,3,2,0,141,91,1,29,17,0,0,0,3,2,0,0,0,0,6821
2022-06,Arizona,7912,1369,21680,10684,2246,1487,0,5,1,2,1049,369,6,197,15,0,0,0,12,7,2,1,0,0,47044
2022-06,Arkansas,2495,494,7462,4881,624,453,11,10,5,2,1090,790,1,0,0,0,0,0,7,11,1,0,0,0,18337
2022-06,California,20367,11254,43113,27018,7422,0,0,0,0,8,813,454,45,923,564,135,0,0,7848,3128,779,39,19,1,123930
2022-06,Colorado,7284,25,20602,12857,2061,2040,2,0,0,0,0,0,0,347,49,5,0,0,0,0,0,0,0,0,45272
2022-06,Connecticut,6991,522,5869,1730,1419,0,1,0,0,0,0,0,0,0,0,0,0,0,496,141,89,0,0,0,17258
2022-06,Delaware,622,0,3504,3475,1419,614,0,0,0,0,21,5,0,58,0,0,0,0,88,66,14,4,1,0,9891
2022-06,District of Columbia,496,0,406,12,0,2,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,928
2022-06,Florida,23118,0,70236,26816,6465,4001,0,10,1,0,3588,890,13,1303,101,4,0,0,373,245,91,39,42,0,137336
2022-06,Georgia,11995,0,21178,8667,1114,943,0,19,6,1,1900,682,13,55,0,0,0,0,11,8,4,1,0,0,46597
2022-06,Guam,0,0,199,79,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305
2022-06,Hawaii,1856,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1860
2022-06,Idaho,6422,8,6832,5661,792,448,3,1,0,1,311,256,2,66,9,0,0,0,10,9,0,0,0,0,20831
2022-06,Illinois,281728,0,21912,10229,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315073
2022-06,Indiana,407,44018,22310,11461,2008,1144,12,7,3,2,729,276,21,47,7,0,0,0,44,40,2,0,0,0,82538
2022-06,Iowa,3863,7031,2885,2360,158,113,14,1,0,0,17,24,0,60,16,49,0,0,2,2,0,0,0,0,16595
2022-06,Kansas,1498,461,6912,4901,806,453,0,5,1,2,488,187,8,92,8,1,0,0,2,5,0,0,0,0,15830
2022-06,Kentucky,662,315845,10740,7033,763,674,1,12,5,1,1589,790,10,17,0,0,0,0,19,8,2,1,1,0,338173
2022-06,Louisiana,2392,339,13840,6700,1105,748,0,9,3,0,895,451,9,0,0,0,0,0,14,14,2,0,0,0,26521
2022-06,Maine,495,2,4447,3773,437,308,5,1,0,0,98,71,0,22,6,1,0,0,5,5,0,0,0,0,9676
2022-06,Mariana Islands,0,0,14,13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2022-06,Maryland,4126,26,8401,5951,188,10,0,0,0,0,99,73,1,95,35,2,0,0,0,35,0,0,0,0,19042
2022-06,Massachusetts,8118,0,5734,2910,1325,321,22,0,0,0,13,13,2,0,0,0,0,0,28,10,9,2,0,0,18507
2022-06,Michigan,17566,6339,22279,14440,2341,997,0,0,0,0,25,189,5,93,12,0,0,0,13,11,1,1,0,0,64312
2022-06,Minnesota,13386,31932,10511,8650,1158,585,0,2,4,0,188,166,6,85,8,0,0,0,10,15,1,1,0,0,66708
2022-06,Mississippi,2617,0,8976,5134,556,477,0,6,5,2,1628,723,1,13,0,0,0,0,5,2,0,1,0,0,20146
2022-06,Missouri,1107,92,20382,13146,2377,1365,0,9,6,0,1335,628,11,305,26,6,0,0,36,28,9,0,3,0,40871
2022-06,Montana,1007,2,5015,4597,419,335,12,4,3,2,384,399,1,32,10,7,0,0,5,8,0,0,0,0,12242
2022-06,Nebraska,3899,79,115,1487,25,18,0,0,0,0,2,26,0,21,4,0,0,0,0,1,0,0,0,0,5677
2022-06,Nevada,4908,0,6351,2926,497,459,0,2,1,0,187,59,1,0,0,0,0,0,361,155,18,0,0,0,15925
2022-06,New Hampshire,905,4,6688,3396,354,1,41,13,6,0,0,8,0,113,4,3,0,0,0,0,0,1,0,0,11537
2022-06,New Jersey,0,0,6813,5022,978,0,0,0,0,0,0,0,0,1,0,0,0,0,68,67,9,2,1,1,12962
2022-06,New Mexico,519,0,7367,4361,823,406,0,2,5,2,366,248,2,45,1,0,0,0,69,39,2,1,2,0,14260
2022-06,New York,4055,5685,11860,19130,5930,768,0,1,1,1,29,38,10,45,79,6,1,1,308,316,69,4,11,1,48349
2022-06,North Carolina,30651,54,1819,13030,1398,257,0,7,6,1,1716,1098,10,773,137,11,3,2,1,16,2,0,0,0,50992
2022-06,North Dakota,1178,13,1799,2311,165,113,0,0,0,0,55,64,1,22,3,0,0,0,3,4,1,0,1,0,5733
2022-06,Ohio,6801,186,29208,13273,1636,1376,2,5,2,0,1325,406,6,210,64,1,0,0,13,4,1,0,3,0,54522
2022-06,Oklahoma,2700,2,14288,8281,1887,1070,0,18,8,0,1848,911,10,14,0,0,0,0,42,34,5,2,2,1,31123
2022-06,Oregon,5916,385,17867,10391,0,13,3,0,0,0,0,0,0,150,43,3,0,0,0,0,0,0,0,0,34771
2022-06,Pennsylvania,34445,0,48211,20917,38,0,353,0,0,0,0,0,0,757,100,3,0,0,0,0,0,0,0,0,104824
2022-06,Puerto Rico,0,0,5585,437,48,68,0,2,0,0,24,5,0,0,0,0,0,0,795,82,1,3,0,0,7050
2022-06,Rhode Island,0,0,1457,897,129,343,0,0,0,0,4,1,0,13,8,10,0,0,9,9,0,2,1,0,2883
2022-06,South Carolina,13630,521,12819,5822,873,572,2,7,2,1,887,274,5,209,18,62,0,0,9,4,2,0,0,0,35719
2022-06,South Dakota,617,0,2244,2517,207,144,0,0,0,0,129,112,1,5,1,0,0,0,5,14,3,0,0,0,5999
2022-06,Tennessee,18559,276,30112,15782,2142,0,0,0,0,0,1,0,0,157,7,0,0,0,0,0,0,0,0,0,67036
2022-06,Texas,30240,0,69148,32349,5487,3500,20,53,16,4,6884,2450,67,121,4,0,0,0,61,47,10,1,1,1,150464
2022-06,Utah,13335,60999,6333,4920,756,0,0,1,3,3,236,209,0,168,27,28,0,0,0,0,0,0,0,0,87018
2022-06,Vermont,0,0,1767,1517,136,120,0,5,5,0,9,7,1,0,0,0,0,0,1,2,0,0,0,0,3570
2022-06,Virgin Islands,241,0,44,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,302
2022-06,Virginia,308,189,27252,14648,4171,0,1,0,0,0,0,0,0,499,101,0,0,0,0,0,0,0,0,0,47169
2022-06,Washington,16440,292,38603,16561,5553,160,26,1,9,2,267,443,40,621,74,15,0,0,463,380,237,0,2,0,80189
2022-06,West Virginia,2165,98,5662,4539,344,387,0,3,1,0,755,498,1,7,3,1,0,0,4,5,0,0,0,0,14473
2022-06,Wisconsin,15128,796,17974,11110,1323,66,0,0,0,8,158,142,11,200,38,3,0,0,0,4,0,0,0,0,46961
2022-06,Wyoming,487,19,2463,2412,228,147,0,0,0,0,149,142,2,24,2,0,0,0,1,0,0,0,0,0,6076
2022-05,Alabama,17637,337,18288,10569,1085,922,1,11,6,0,2046,751,9,20,0,0,0,0,33,15,5,0,0,0,51735
2022-05,Alaska,207,10,3193,2463,303,180,0,2,1,0,160,75,0,39,22,0,0,0,2,4,0,0,0,0,6661
2022-05,Arizona,9868,1574,18297,8087,1511,1226,0,9,4,1,978,341,5,224,22,1,0,0,7,7,1,0,0,0,42163
2022-05,Arkansas,2496,289,6381,4276,327,376,2,5,5,0,952,734,1,0,0,0,0,0,2,8,0,0,0,0,15854
2022-05,California,18159,11740,37659,23729,5143,0,0,2,0,0,929,376,21,1743,871,214,0,0,7362,3033,607,20,4,0,111612
2022-05,Colorado,6357,19,19421,11234,1495,1590,0,0,0,0,0,0,0,343,42,4,0,0,0,0,0,0,0,0,40505
2022-05,Connecticut,9520,475,5463,1585,1087,0,4,0,0,0,0,0,0,0,0,0,0,0,571,128,81,0,0,0,18914
2022-05,Delaware,579,0,2071,1209,163,109,0,0,0,0,10,11,1,76,0,0,0,0,69,16,6,1,1,0,4322
2022-05,District of Columbia,479,0,369,11,0,4,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,878
2022-05,Florida,19022,0,59519,20002,4408,2853,1,13,5,0,3218,797,11,1147,78,4,0,0,311,190,56,46,41,1,111723
2022-05,Georgia,10324,0,20689,7238,779,817,0,9,4,2,1753,628,11,71,0,0,0,0,21,4,1,0,1,0,42352
2022-05,Guam,0,0,190,72,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288
2022-05,Hawaii,1331,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1334
2022-05,Idaho,5887,1,6062,5228,569,389,1,0,1,0,254,249,0,50,5,0,0,0,8,6,1,0,0,0,18711
2022-05,Illinois,249554,0,19865,8639,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279089
2022-05,Indiana,379,53735,19617,9957,1372,896,0,4,3,2,596,233,25,38,8,0,0,0,30,20,0,1,0,0,86916
2022-05,Iowa,3302,6978,2321,2191,129,79,8,0,1,0,21,30,0,57,20,2,0,0,1,1,0,0,1,0,15142
2022-05,Kansas,1543,104,5867,4046,499,369,0,6,0,0,434,150,7,73,12,0,0,0,5,1,1,1,0,0,13118
2022-05,Kentucky,673,318126,9753,6567,505,565,1,10,2,0,1347,668,5,25,2,0,0,0,16,15,3,0,0,0,338283
2022-05,Louisiana,2025,394,12405,5438,771,592,0,11,2,0,746,398,10,0,0,0,0,0,9,8,1,0,0,0,22810
2022-05,Maine,524,6,3457,2937,309,212,2,0,0,0,48,35,1,24,6,1,0,0,5,5,0,0,1,0,7573
2022-05,Mariana Islands,0,0,17,26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2022-05,Maryland,4251,28,7645,5276,123,7,0,0,0,1,93,72,1,104,17,6,0,0,0,17,0,0,0,0,17641
2022-05,Massachusetts,8416,0,5041,2508,1009,266,8,0,0,0,9,10,3,0,0,0,0,0,12,14,8,1,1,0,17306
2022-05,Michigan,17208,5510,20573,12514,1690,787,0,0,4,0,21,166,6,83,19,1,0,0,22,11,1,0,0,0,58616
2022-05,Minnesota,13299,36596,10715,9157,924,596,0,0,1,1,160,161,1,59,10,3,0,0,18,23,5,0,0,0,71729
2022-05,Mississippi,2358,0,8395,4393,457,415,0,9,1,0,1404,581,2,30,0,0,0,0,14,5,1,1,0,0,18066
2022-05,Missouri,1087,0,18363,11898,1790,1180,1,8,1,2,1144,537,12,243,36,3,0,0,30,36,8,2,0,1,36382
2022-05,Montana,1035,3,4375,4513,352,322,6,1,1,0,400,366,4,35,7,1,0,0,6,12,1,0,0,0,11440
2022-05,Nebraska,3848,53,111,1269,21,4,0,0,0,0,2,19,1,19,5,0,0,0,0,1,0,0,0,0,5353
2022-05,Nevada,2734,0,5586,2413,380,363,0,0,0,0,242,56,0,0,0,0,0,0,319,125,12,0,0,0,12230
2022-05,New Hampshire,833,3,5392,2822,248,1,22,0,4,0,0,11,0,112,4,2,0,0,0,0,0,0,0,0,9454
2022-05,New Jersey,0,0,6682,3955,813,0,0,0,0,0,0,0,0,1,0,0,0,0,74,68,7,2,2,4,11608
2022-05,New Mexico,628,0,6612,3775,514,352,0,1,2,1,304,260,0,27,0,0,0,0,65,20,4,0,1,0,12566
2022-05,New York,3980,1997,9679,12756,1771,322,0,1,0,0,37,35,6,52,68,4,1,2,294,296,30,3,12,0,31346
2022-05,North Carolina,27642,72,1579,10792,1044,212,0,13,6,1,1535,946,7,659,109,7,1,0,2,10,4,0,0,0,44641
2022-05,North Dakota,884,0,1882,2246,144,93,0,0,0,0,59,70,1,10,4,0,0,0,13,12,1,0,0,0,5419
2022-05,Ohio,7224,143,22495,11534,1208,1112,0,1,2,0,1047,329,4,170,68,7,0,0,15,11,1,0,0,0,45371
2022-05,Oklahoma,2023,3,11879,6871,1232,829,0,18,14,0,1542,784,7,15,3,0,0,0,32,27,4,2,2,0,25287
2022-05,Oregon,5617,489,15483,8842,0,2,7,0,0,0,0,0,0,167,34,0,0,0,0,0,0,0,0,0,30641
2022-05,Pennsylvania,29483,0,41014,17026,64,0,427,0,0,0,0,0,0,761,121,2,0,0,0,0,0,0,0,0,88898
2022-05,Puerto Rico,0,0,5790,401,50,51,0,1,0,0,42,10,0,0,0,0,0,0,865,89,2,4,0,0,7305
2022-05,Rhode Island,0,0,1086,680,78,228,0,0,0,0,4,1,0,21,13,5,0,0,12,8,0,0,0,0,2136
2022-05,South Carolina,10172,617,11806,4936,632,584,0,5,1,0,727,237,4,176,18,50,0,0,11,2,0,0,0,0,29978
2022-05,South Dakota,693,6,2096,2240,173,142,0,2,1,0,146,114,0,1,0,0,0,0,12,8,2,0,3,0,5639
2022-05,Tennessee,19591,440,26402,12876,1737,0,0,0,0,0,0,0,0,140,8,0,0,0,0,0,0,0,0,0,61194
2022-05,Texas,24665,0,61073,26898,3881,3084,16,40,12,2,6280,2250,58,150,19,0,0,0,57,29,6,0,2,1,128523
2022-05,Utah,10735,62037,5366,4129,482,0,0,2,4,0,241,191,1,186,34,29,0,0,0,0,0,0,0,0,83437
2022-05,Vermont,0,0,1396,1287,97,92,1,1,0,0,3,11,0,0,0,0,0,0,0,5,1,0,0,0,2894
2022-05,Virgin Islands,150,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,186
2022-05,Virginia,248,191,24118,12268,3224,1,0,0,0,0,0,0,0,452,94,3,0,0,0,0,0,0,0,0,40599
2022-05,Washington,18511,208,26620,12272,3925,89,14,2,9,7,248,450,31,561,68,4,0,0,382,294,210,0,1,2,63908
2022-05,West Virginia,1898,159,4907,4298,273,376,0,2,2,0,628,504,2,6,0,0,0,0,8,4,2,0,0,0,13069
2022-05,Wisconsin,14717,755,15938,10604,1050,52,0,0,1,1,134,112,10,200,29,4,0,0,0,4,0,0,0,0,43611
2022-05,Wyoming,476,24,2421,2148,170,131,10,1,0,1,116,135,4,27,8,0,0,0,3,8,1,0,0,0,5684
2022-04,Alabama,16150,236,20593,12513,1249,1041,0,21,2,0,2214,852,8,37,0,0,0,0,16,19,4,0,1,0,54956
2022-04,Alaska,354,19,3425,2946,391,192,0,2,1,0,114,81,1,39,14,0,0,0,5,5,0,0,0,0,7589
2022-04,Arizona,25746,1305,20628,9300,1814,1253,0,7,5,2,1211,407,5,172,18,0,0,0,16,10,0,0,0,0,61899
2022-04,Arkansas,2043,364,7659,5376,483,390,4,3,8,0,1037,832,2,0,0,0,0,0,12,7,2,0,0,0,18222
2022-04,California,17944,12972,38217,25572,5595,5,1,1,2,0,807,393,33,1986,1117,158,0,0,7491,3186,698,23,7,0,116208
2022-04,Colorado,7092,10,20608,12516,1799,1725,0,0,0,0,0,0,0,388,58,5,0,0,0,0,0,0,0,0,44201
2022-04,Connecticut,12713,673,6064,1909,1684,0,2,0,0,0,2,0,2,0,0,0,0,0,482,163,87,0,0,0,23781
2022-04,Delaware,707,0,2326,1357,178,134,0,0,0,0,21,9,0,54,0,0,0,0,58,25,6,1,1,0,4877
2022-04,District of Columbia,606,0,538,20,1,8,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1194
2022-04,Florida,22255,0,65359,22430,4912,2931,1,6,4,0,3455,909,4,1135,92,1,0,0,316,218,61,37,27,0,124153
2022-04,Georgia,12112,0,22500,8495,849,812,0,13,10,0,1747,710,12,65,0,0,0,0,19,6,1,1,0,0,47352
2022-04,Guam,0,0,199,82,23,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,312
2022-04,Hawaii,1450,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1452
2022-04,Idaho,5386,2,6581,5795,677,396,4,1,0,1,316,285,3,82,25,1,0,0,10,13,0,0,2,0,19580
2022-04,Illinois,267196,0,24064,10548,1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302986
2022-04,Indiana,908,60622,24086,13122,1933,1064,1,6,5,1,686,317,22,48,3,0,0,0,33,19,6,2,2,0,102886
2022-04,Iowa,4032,9474,2818,3058,159,85,3,1,1,0,28,40,1,76,24,6,0,0,2,1,0,0,0,0,19809
2022-04,Kansas,1451,12,6989,4915,656,415,0,1,1,1,421,184,4,55,6,0,0,0,8,8,1,0,0,0,15128
2022-04,Kentucky,809,321961,11609,8991,601,660,5,7,4,0,1548,848,5,28,5,0,0,0,25,16,3,0,0,0,347125
2022-04,Louisiana,2555,209,13978,6119,914,664,1,8,5,0,915,474,7,0,0,0,0,0,12,5,2,0,0,1,25869
2022-04,Maine,481,4,4245,3802,394,240,3,0,0,0,64,51,4,37,17,0,0,0,4,2,1,0,0,0,9349
2022-04,Mariana Islands,0,0,19,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
2022-04,Maryland,4965,41,7795,6062,136,5,0,0,0,1,73,90,8,127,18,1,0,0,0,19,2,0,1,2,19346
2022-04,Massachusetts,7916,2,5671,3282,1287,285,7,1,0,0,12,18,0,0,0,0,0,0,18,15,3,1,0,0,18518
2022-04,Michigan,18227,5754,25891,17597,2303,933,4,0,1,2,24,227,3,76,15,0,0,0,25,13,0,0,0,0,71095
2022-04,Minnesota,16124,41553,14559,13987,1228,987,0,0,1,0,182,179,1,73,28,1,0,0,26,28,1,1,0,0,88959
2022-04,Mississippi,2352,0,10141,5599,539,462,0,5,4,0,1443,640,4,6,1,0,0,0,8,9,1,1,0,0,21215
2022-04,Missouri,1332,0,21431,16216,2080,1278,0,4,2,3,1226,578,8,297,27,0,0,0,47,38,14,2,0,0,44583
2022-04,Montana,1188,1,4796,4978,422,370,12,2,3,0,440,443,1,33,6,1,0,0,6,17,0,0,0,0,12719
2022-04,Nebraska,4653,60,154,1631,20,7,0,0,0,0,4,32,0,27,10,0,0,0,0,0,0,0,0,0,6598
2022-04,Nevada,1498,0,6004,2624,437,392,0,1,0,0,203,61,0,1,0,0,0,0,349,109,10,0,0,0,11689
2022-04,New Hampshire,1166,0,6657,3648,226,0,15,0,13,0,0,9,0,104,13,7,0,0,0,0,0,0,0,0,11858
2022-04,New Jersey,0,0,7844,4643,1059,0,0,0,0,0,0,0,0,0,0,0,0,0,79,63,23,1,1,0,13713
2022-04,New Mexico,450,0,7274,4568,600,457,0,6,2,0,373,367,2,37,0,0,0,0,80,36,2,0,1,0,14255
2022-04,New York,3806,2311,11120,16284,2178,329,0,1,1,0,44,46,12,37,74,2,0,5,310,367,25,4,11,0,36967
2022-04,North Carolina,27640,427,1655,12435,1148,188,0,10,10,0,1690,1076,9,651,74,1,0,0,6,14,0,0,0,0,47034
2022-04,North Dakota,730,3,2128,2837,198,127,0,0,1,1,46,63,2,7,4,1,0,0,3,4,0,0,0,0,6155
2022-04,Ohio,8958,224,27592,15402,1585,1336,0,4,5,0,1209,436,8,208,72,6,0,0,10,11,1,0,0,0,57067
2022-04,Oklahoma,1851,1,14118,8899,1579,988,0,23,8,0,1679,938,7,24,1,0,0,0,27,29,8,2,1,0,30183
2022-04,Oregon,5527,416,17115,10539,0,7,4,0,0,0,0,0,0,200,56,0,0,0,0,0,0,0,0,0,33864
